zoneCover,eLength,catching,mPassAcc,agility,discipline,throwOnRun,passBlock,rushBlock,eSalary,releaseLine,iden,injuryProne,salary,dPassAcc,stamina,intelligence,jumping,routeRun,forename,potential,position,loyalty,surname,power,sPassAcc,length,growthType,ambition,ballSecurity,blockShedding,appearance,greed,draftNum,trucking,teamID,tackle,decisions,kickAccuracy,guarantee,eGuarantee,ballStrip,elusiveness,skillMove,age,manCover,burst,rating,draftSeason,vision,speed
60,1,33,6,83,21,6,35,35,1,45,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,710000,6,88,52,89,20,Robert,1,CB,42,Jackson,59,6,1,1,26,57,48,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",42,224,31,CLE,51,52,14,1,1,44,81,60,23,64,83,1,2017,26,85
37,1,1,6,66,66,6,45,45,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1000000,6,73,62,71,9,Joe,6,DE,39,Jackson,80,6,3,1,43,45,66,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",7,154,31,CLE,74,62,14,1,1,83,61,33,23,23,67,1,2018,42,62
87,1,62,5,85,49,5,30,30,1,10,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,760000,5,91,89,89,17,Kareem,9,S,59,Jackson,60,5,1,1,4,50,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",68,19,20,DEN,72,89,10,1,1,90,84,70,32,83,82,1,2010,83,80
17,1,42,23,90,30,29,51,29,1,56,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,36,1230000,19,83,72,91,56,Justin,6,RB,75,Jackson,62,29,2,1,31,82,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",98,224,73,LAC,41,72,14,1,1,23,90,78,24,11,83,1,2017,57,82
31,1,1,6,70,40,6,70,66,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,500000,6,85,82,76,10,Austin,12,OT,5,Jackson,83,6,4,1,20,24,55,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",97,17,32,MIA,54,82,20,1,1,52,57,22,21,22,70,1,2020,72,50
82,1,57,6,96,76,6,35,35,1,59,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,4140000,6,93,76,93,55,Adoree',13,CB,35,Jackson,57,6,3,1,99,67,51,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",58,17,34,NYG,68,76,32,1,1,52,95,74,24,79,90,1,2016,63,88
18,1,55,66,83,49,69,54,52,1,58,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,70,75,53,83,51,Tyree,3,TE,90,Jackson,74,71,0,1,41,68,22,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",19,224,58,Free Agent,40,53,14,1,1,38,77,61,22,12,80,1,2018,28,72
25,1,1,6,57,43,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,63,46,62,8,Bijhon,4,DE,35,Jackson,78,6,0,1,13,40,61,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",17,224,32,Free Agent,78,46,11,1,1,74,51,10,24,25,58,1,2016,17,38
33,1,37,24,82,73,27,45,40,1,46,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1,22,81,67,90,43,Darius,3,RB,71,Jackson,69,29,0,1,71,85,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",57,200,77,Free Agent,27,67,22,1,1,12,80,67,26,25,80,1,2015,49,85
70,1,38,32,87,8,34,35,35,1,35,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,44,1,35,87,65,84,29,Dane,1,CB,91,Jackson,54,36,0,1,50,65,52,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",34,216,35,Free Agent,55,65,34,1,1,54,89,67,23,68,82,1,2020,46,78
72,1,62,6,88,89,6,35,35,1,39,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1810000,6,92,74,93,46,Josh,11,CB,19,Jackson,64,6,2,1,69,73,45,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",26,44,24,GB,55,74,13,1,1,64,87,71,24,68,83,1,2017,60,83
61,1,52,6,87,37,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,750000,6,88,58,87,19,Bennett,1,S,52,Jackson,59,6,1,1,20,69,52,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",50,170,35,NYJ,65,58,16,1,1,60,86,68,28,57,82,1,2016,35,80
63,1,38,40,81,68,41,35,35,1,30,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,610000,35,90,61,88,17,Lamar,3,CB,49,Jackson,63,46,1,1,92,64,46,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",79,224,40,NYJ,47,61,20,1,1,63,77,63,22,66,82,1,2020,40,77
77,1,53,6,95,57,6,35,35,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1620000,6,92,78,98,12,Donte,1,CB,28,Jackson,49,6,2,1,49,63,45,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",66,54,17,CAR,48,78,13,1,1,59,93,75,24,80,88,1,2017,66,93
13,1,1,6,57,75,6,74,69,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,940000,6,81,88,66,8,Jonah,5,OG,88,Jackson,83,6,4,1,32,31,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",18,74,25,DET,37,88,12,1,1,20,47,10,23,12,62,1,2020,82,42
82,1,58,6,86,13,6,35,35,1,30,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1710000,6,90,90,85,21,JC,1,CB,96,Jackson,66,6,1,1,8,61,47,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",70,224,45,NE,50,90,14,1,1,49,88,69,24,86,87,1,2017,85,83
18,1,67,26,87,36,30,31,45,1,64,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,760000,20,81,57,85,66,Trishton,2,WR,82,Jackson,52,30,3,1,48,72,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",72,224,36,LAR,24,57,18,1,1,23,83,73,22,13,83,1,2020,34,82
35,1,73,29,94,3,30,30,48,1,74,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,850000,25,84,77,83,82,DeSean,7,WR,91,Jackson,47,34,1,1,57,70,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",25,49,42,LAR,22,77,30,1,1,12,87,89,33,15,88,1,2007,65,92
12,1,1,84,95,32,93,13,14,1,17,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,2250000,84,92,93,91,16,Lamar,8,QB,47,Jackson,92,91,2,1,16,70,16,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",90,31,39,BAL,35,93,19,1,1,27,95,82,23,12,93,1,2017,89,93
12,1,7,6,61,35,6,79,79,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,18516667,6,82,88,72,7,Gabe,3,OG,21,Jackson,92,6,3,1,18,30,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",14,80,33,SEA,35,88,20,1,1,25,51,10,29,12,57,1,2013,82,22
29,1,1,10,79,80,6,45,45,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,810000,6,76,66,80,7,Branden,2,DT,53,Jackson,76,13,1,1,49,43,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",21,224,28,SEA,74,66,13,1,1,75,65,28,27,26,73,1,2015,48,60
62,1,40,6,85,97,6,41,35,1,17,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,825000,6,86,56,86,19,Chris,5,CB,44,Jackson,59,6,4,1,15,65,44,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",31,220,41,TEN,50,56,15,1,1,56,84,57,22,65,88,1,2020,32,83
81,1,50,6,87,48,6,10,16,1,27,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,4460000,6,91,85,92,18,William,6,CB,51,Jackson III,59,6,3,1,56,68,56,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",80,23,26,WAS,53,85,17,1,1,74,87,69,27,85,87,1,2015,77,88
67,1,43,6,85,20,6,35,35,1,45,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,6,88,63,91,20,Michael,9,CB,41,Jackson Sr,61,6,0,1,88,57,53,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",97,147,31,Free Agent,60,63,14,1,1,63,87,60,23,65,82,1,2018,43,83
55,1,30,6,79,70,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,1230000,6,81,62,83,8,Leon,2,LB,7,Jacobs,81,6,2,1,93,51,66,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",26,203,44,JAX,82,62,14,1,1,83,71,44,24,61,80,1,2017,42,80
30,1,45,31,87,22,27,57,39,1,51,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,666667,23,95,93,84,52,Josh,11,RB,76,Jacobs,86,36,3,1,73,95,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",36,23,92,LAS,34,93,10,1,1,25,85,80,22,22,85,1,2018,89,78
67,1,52,38,86,47,37,35,44,1,60,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,610000,36,90,60,88,55,Michael,1,CB,78,Jacquet III,60,43,1,1,10,66,51,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,224,44,PHI,63,60,12,1,1,54,85,70,27,64,82,1,2020,38,82
67,1,38,6,81,20,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,680000,6,86,49,85,25,Natrell,3,S,44,Jamerson,73,6,1,1,85,66,51,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",2,154,33,CAR,70,49,11,1,1,82,82,65,24,64,87,1,2017,22,87
11,1,1,6,68,19,6,82,75,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,8666667,6,86,85,72,7,Ja'Wuan,17,OT,28,James,84,6,3,1,76,40,20,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",88,18,12,DEN,30,85,21,1,1,35,54,10,28,16,62,1,2013,77,32
62,1,33,6,87,15,6,10,18,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,710000,6,89,54,80,13,Craig,1,CB,50,James,56,6,2,1,59,58,58,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",84,224,25,PHI,55,54,11,1,1,53,85,62,24,69,82,1,2017,29,82
15,1,1,6,58,35,6,63,62,1,16,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,760000,6,85,57,72,8,Andre,10,C,27,James,83,6,1,1,6,37,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",47,224,20,LAS,32,57,21,1,1,20,49,10,23,13,65,1,2018,34,37
15,1,67,10,71,98,10,61,62,1,73,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,4183333,6,88,76,87,65,Jesse,3,TE,0,James,78,15,3,1,19,79,40,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",69,151,68,DET,40,76,20,1,1,15,65,64,26,12,73,1,2014,63,70
83,1,50,13,90,41,22,35,35,1,24,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,2650000,10,94,86,93,22,Derwin,6,S,16,James Jr,77,18,2,1,17,72,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",20,16,46,LAC,79,86,15,1,1,91,87,67,24,84,87,1,2017,78,83
23,1,68,34,90,87,39,34,52,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1230000,26,82,75,84,77,Richie,1,WR,87,James Jr,44,39,2,1,61,73,23,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",38,213,39,SAN,27,75,11,1,1,17,89,82,24,16,87,1,2017,62,85
27,1,52,10,74,93,5,71,67,1,48,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1350000,5,84,79,82,52,Andy,1,RB,60,Janovich,81,15,3,1,72,79,41,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",98,160,79,CLE,57,79,21,1,1,58,76,65,27,19,77,1,2015,68,63
12,1,33,6,66,96,6,56,54,1,40,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,4790000,6,74,74,42,40,J.J.,1,OG,5,Jansen,71,6,1,1,53,62,42,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",38,224,24,CAR,52,74,21,1,1,50,59,10,34,14,50,1,2006,60,38
29,1,1,6,71,76,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,11000000,6,82,94,81,8,Grady,1,DT,38,Jarrett,91,6,3,1,60,40,89,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,128,20,ATL,84,94,25,1,1,86,64,10,27,25,73,1,2014,91,50
21,1,72,20,74,33,25,65,62,1,70,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,4062500,15,83,80,83,65,Blake,1,TE,25,Jarwin,71,25,4,1,60,77,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",20,224,69,DAL,38,80,19,1,1,35,73,57,26,14,80,1,2016,69,72
56,1,8,6,79,86,6,45,45,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,680000,6,83,52,88,8,Malik,11,LB,72,Jefferson,80,6,1,1,22,43,71,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",61,77,39,LAC,78,52,12,1,1,82,70,41,23,50,82,1,2016,26,78
25,1,1,6,66,16,6,44,45,1,28,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,1180000,6,76,83,72,5,Quinton,12,DT,14,Jefferson,80,6,2,1,55,39,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",82,135,25,LAS,78,83,20,1,1,76,67,25,27,15,72,1,2015,74,55
23,1,70,27,82,91,28,41,36,1,72,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,902500,22,84,72,85,76,Van,1,WR,61,Jefferson,59,32,4,1,25,77,34,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",4,56,34,LAR,34,72,14,1,1,23,81,72,24,16,87,1,2020,57,83
26,1,83,15,92,64,12,25,45,1,82,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,14,500000,10,85,90,92,87,Justin,1,WR,32,Jefferson,56,20,4,1,39,76,24,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",11,21,55,MIN,36,90,12,1,1,17,94,79,21,18,83,1,2020,85,85
78,1,40,6,81,2,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,6,1,6,90,82,81,13,Tony,7,S,33,Jefferson II,74,6,0,1,92,55,55,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",95,224,45,Free Agent,73,82,19,1,1,88,80,66,28,72,77,1,2012,72,75
22,1,73,29,88,61,30,45,58,1,81,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,25,84,79,93,78,Alshon,1,WR,84,Jeffery,75,34,0,1,69,81,54,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",19,44,65,Free Agent,35,79,18,1,1,15,81,80,30,19,75,1,2011,68,80
52,1,1,6,76,93,6,50,48,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,77,56,79,10,Jalen,1,DE,15,Jelks,75,6,0,1,2,51,64,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",79,218,38,Free Agent,73,56,12,1,1,75,63,33,24,45,73,1,2018,32,58
65,1,42,65,58,73,65,80,77,1,57,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,80000,65,93,74,67,34,Teven,1,OT,46,Jenkins,89,65,4,1,47,65,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",82,224,59,CHI,65,74,65,1,1,65,51,47,22,65,40,1,2020,60,40
15,1,1,6,58,56,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,760000,6,67,69,65,8,John,11,DT,40,Jenkins,92,6,1,1,84,40,72,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,83,45,MIA,82,69,17,1,1,81,47,10,31,10,60,1,2012,52,38
70,1,53,15,84,88,23,35,35,1,22,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1400000,10,92,75,88,20,Rayshawn,13,S,60,Jenkins,72,18,2,1,51,65,67,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",63,101,43,JAX,75,75,15,1,1,86,85,62,26,64,82,1,2016,62,82
63,1,7,6,80,97,6,45,45,1,22,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1,6,78,71,82,8,Jordan,6,LB,33,Jenkins,86,6,0,1,85,48,76,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",12,83,31,Free Agent,81,71,18,1,1,83,69,29,26,54,73,1,2015,55,58
15,1,1,6,63,87,6,87,84,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1176667,6,84,94,70,7,Elgton,7,OG,15,Jenkins,89,6,3,1,98,25,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",89,43,29,GB,38,94,14,1,1,42,53,22,24,12,67,1,2018,91,48
80,1,60,6,90,79,6,35,35,1,30,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,42,4187500,6,97,83,90,42,Malcolm,12,S,1,Jenkins,67,6,4,1,19,58,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",49,13,40,NO,74,83,19,1,1,81,83,75,32,71,85,1,2008,74,77
77,1,58,6,92,55,6,35,30,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,760000,6,94,82,84,17,Janoris,11,CB,15,Jenkins,53,6,1,1,25,54,52,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",36,38,30,TEN,60,82,10,1,1,50,91,75,31,82,85,1,2011,72,82
39,1,68,49,88,57,54,32,49,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1,45,79,49,88,72,Gary,2,WR,34,Jennings,68,53,0,1,28,69,46,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",57,113,54,Free Agent,47,49,14,1,1,52,86,71,23,36,85,1,2018,22,87
25,1,63,27,85,26,32,30,49,1,56,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,21,80,73,86,65,Darius,1,WR,26,Jennings,61,32,0,1,83,72,27,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",49,224,28,Free Agent,27,73,22,1,1,12,84,75,28,13,88,1,2015,58,83
17,1,67,52,77,36,51,34,49,1,72,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,48,80,60,77,63,Jauan,1,WR,53,Jennings,69,57,0,1,21,71,30,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",90,194,66,Free Agent,30,60,17,1,1,31,72,69,23,11,77,1,2020,38,72
58,1,42,5,74,91,5,45,45,1,29,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,917500,5,83,66,84,30,Anfernee,8,LB,85,Jennings,81,5,4,1,99,63,69,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",53,86,44,NE,78,66,11,1,1,77,66,43,23,52,78,1,2020,48,68
12,1,1,6,65,34,6,85,86,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,16500000,6,82,97,64,8,Ryan,5,C,35,Jensen,90,6,2,1,29,26,36,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",41,193,32,TB,48,97,10,1,1,31,57,10,29,12,62,1,2012,95,42
49,1,2,6,68,65,6,45,45,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,74,64,75,8,Tim,11,DE,49,Jernigan,86,6,0,1,21,49,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",11,47,35,Free Agent,80,64,19,1,1,72,51,25,27,40,68,1,2013,45,50
12,1,1,6,53,8,6,68,64,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,6,73,61,57,7,John,4,OT,57,Jerry,85,6,0,1,95,30,34,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",70,72,10,Free Agent,34,61,20,1,1,20,46,10,34,12,58,1,2009,40,38
31,1,63,15,93,9,23,35,45,1,76,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,500000,10,89,81,85,83,Jerry,12,WR,13,Jeudy,64,20,4,1,12,75,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",39,14,56,DEN,33,81,17,1,1,26,92,80,21,23,88,1,2020,71,85
65,1,35,6,85,19,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1230000,6,85,76,84,8,Josey,1,LB,82,Jewell,70,6,2,1,12,60,77,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",84,101,45,DEN,84,76,13,1,1,85,76,36,25,60,80,1,2017,63,63
14,1,1,6,55,53,6,63,63,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,790000,6,80,60,63,10,Fred,1,OT,89,Johnson,84,6,2,1,8,20,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",9,224,25,CIN,31,60,13,1,1,40,44,10,23,9,58,1,2018,38,37
78,1,50,6,85,88,6,10,40,1,28,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1230000,6,88,83,81,31,Taron,14,CB,14,Johnson,63,6,2,1,87,58,63,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",66,116,22,BUF,59,83,11,1,1,48,85,65,24,81,87,1,2017,74,83
68,1,43,27,84,51,20,41,35,1,17,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,846667,22,84,67,80,21,Jaquan,8,S,38,Johnson,62,32,3,1,42,68,56,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",55,167,41,BUF,73,67,15,1,1,81,83,59,24,65,80,1,2018,49,73
81,1,42,6,86,99,6,35,41,1,31,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,947500,6,91,81,88,18,Jaylon,16,CB,39,Johnson,67,6,4,1,57,60,53,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",0,49,40,CHI,61,81,14,1,1,65,89,68,21,77,82,1,2020,71,82
20,1,45,20,83,23,15,53,27,1,54,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,880000,15,81,71,80,53,D'Ernest,15,RB,32,Johnson,64,25,2,1,90,84,11,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",91,224,74,CLE,31,71,25,1,1,20,82,77,24,15,82,1,2018,55,78
67,1,27,6,78,70,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1230000,6,85,86,83,8,Alexander,4,LB,77,Johnson,78,6,1,1,23,42,77,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",2,110,31,DEN,88,86,12,1,1,85,72,26,28,60,77,1,2017,78,68
37,1,67,46,83,81,50,30,45,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,825000,44,89,73,86,73,Tyler,8,WR,91,Johnson,68,50,4,1,66,70,32,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",45,143,48,TB,37,73,16,1,1,30,79,73,22,23,83,1,2020,58,80
20,1,72,10,83,13,10,25,47,1,67,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,610000,6,82,72,77,71,Tyron,1,WR,79,Johnson,60,15,1,1,53,75,27,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,224,32,LAC,23,72,15,1,1,19,81,67,24,15,82,1,2019,57,88
33,1,70,10,90,95,10,36,44,1,67,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,843333,6,81,68,80,74,KeeSean,3,WR,10,Johnson,61,15,3,1,9,72,31,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",21,160,43,ARI,32,68,12,1,1,24,84,72,23,26,82,1,2018,51,80
69,1,33,6,87,97,6,35,35,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,750000,6,90,68,89,21,Dontae,9,CB,95,Johnson,60,6,1,1,44,61,47,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",52,124,33,SAN,57,68,19,1,1,60,81,66,28,65,83,1,2013,51,82
18,1,72,10,84,67,10,40,59,1,71,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,825000,6,88,72,90,67,Collin,12,TE,26,Johnson,70,15,4,1,34,73,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",57,147,64,JAX,31,72,15,1,1,32,80,71,22,15,82,1,2020,57,77
20,1,37,54,76,52,52,88,89,1,45,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,5403333,50,90,93,83,34,Lane,17,OT,66,Johnson,88,59,6,1,64,67,56,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",96,3,65,PHI,60,93,22,1,1,60,60,50,30,12,78,1,2012,89,65
29,1,1,6,59,74,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,610000,6,75,74,75,7,Austin,1,DT,32,Johnson,83,6,1,1,30,32,67,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",10,43,29,NYG,82,74,17,1,1,80,55,17,26,22,60,1,2015,60,35
21,1,70,28,84,94,33,39,48,1,70,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1,25,81,61,81,68,Anthony,1,WR,80,Johnson,69,33,0,1,74,75,29,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,224,60,Free Agent,30,61,12,1,1,25,78,72,24,12,83,1,2017,40,78
76,1,62,6,86,60,6,35,35,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,6,94,74,86,15,Trumaine,8,CB,98,Johnson,69,6,0,1,63,63,50,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",13,65,45,Free Agent,69,74,16,1,1,74,85,60,30,73,77,1,2011,60,78
29,1,1,6,58,33,6,49,53,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,74,51,63,7,PJ,1,DT,25,Johnson,85,6,0,1,93,29,69,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",15,206,40,Free Agent,77,51,17,1,1,82,48,17,24,26,57,1,2018,25,35
15,1,58,25,93,84,10,57,29,1,69,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,1,15,83,74,85,67,Duke,1,RB,59,Johnson,70,30,0,1,20,81,32,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",2,76,68,Free Agent,36,74,25,1,1,20,88,78,26,10,83,1,2014,60,82
16,1,70,10,81,86,10,35,39,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,81,71,88,74,Marcus,1,WR,26,Johnson,68,18,0,1,46,72,31,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",5,224,38,Free Agent,32,71,12,1,1,28,77,73,26,10,87,1,2015,55,87
