age,accelRating,newAccel,isActive,agilityRating,awareRating,newAware,bCVRating,birthDay,bigHitTrait,blockShedRating,birthMonth,breakSackRating,breakTackleRating,birthYear,college,clutchTrait,confRating,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,carryRating,contractSalary,contractYearsLeft,contractLength,catchRating,newCatch,cITRating,coverBallTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,durabilityGrade,dropOpenPassTrait,draftPick,draftPickNew,draftRound,draftRoundNew,draftNumber,oldDraftNumber,potential,desiredBonus,desiredSalary,desiredLength,devTrait,changeOfDirectionRating,fightForYardsTrait,firstName,finesseMovesRating,isFreeAgent,forcePassTrait,feetInBoundsTrait,height,highMotorTrait,hPCatchTrait,homeState,homeTown,hitPowerRating,impactBlockRating,injuryRating,injuryLength,intangibleGrade,injuryType,jukeMoveRating,jumpRating,jerseyNum,kickAccRating,kickPowerRating,kickRetRating,leadBlockRating,lBStyleTrait,legacyScore,lastName,manCoverRating,passBlockFinesseRating,passBlockPowerRating,playerBestOvr,physicalGrade,playActionRating,playBallTrait,playRecRating,penaltyTrait,productionGrade,predictTrait,presentationId,isOnPracticeSquad,pressRating,pursuitRating,passBlockRating,posCatchTrait,playerSchemeOvr,skillPoints,position,portraitId,powerMovesRating,qBStyleTrait,runBlockFinesseRating,runBlockPowerRating,rookieYear,releaseRating,runBlockRating,runStyle,rosterId,reSignStatus,routeRunDeepRating,routeRunMedRating,routeRunShortRating,,scheme,sizeGrade,sensePressureTrait,specCatchRating,speedRating,newSpeed,spinMoveRating,stripBallTrait,stiffArmRating,staminaRating,strengthRating,tackleRating,toughRating,tightSpiralTrait,throwAccRating,throwAccDeepRating,throwAccMidRating,throwAccShortRating,throwAwayTrait,throwPowerRating,throwOnRunRating,throwUnderPressureRating,teamId,truckRating,teamSchemeOvr,weight,experiencePoints,yACCatchTrait,yearsPro,zoneCoverRating,ability1,,ability2,ability3,ability4,ability5,,
30,76,60,TRUE,65,78,66,10,10,0,59,5,12,5,1990,Washington,0,50,4000000,3250000,750000,2250000,39,9750000,1,3,29,1,21,4,0,0,0,0,0,17,16,6,5,143,144,12,0,0,0,0,56,0,Senio,45,FALSE,2,0,75,1,0,46,Seattle,65,82,84,0,62,97,10,69,64,13,13,10,57,1,125,Kelemete,12,70,74,65,83,6,1,32,1,0,0,11495,FALSE,10,60,72,0,65,0,C,5296,67,0,64,69,2012,15,70,5,554042694,0,24,24,24,24,4,92,1,18,63,38,10,0,15,79,86,67,92,0,16,6,6,6,0,14,6,13,1012793408,25,62,300,2943,0,7,12,,HOU,,,,,,
22,87,78,TRUE,84,75,62,79,20,0,39,11,21,77,1997,UCLA,0,50,810000,610000,780000,780000,87,3300000,4,4,67,45,57,4,0,0,0,0,0,7,6,5,4,101,102,11,0,0,0,0,81,1,Joshua,17,FALSE,2,0,71,1,0,4,Lancaster,37,43,88,0,68,97,78,80,27,12,16,40,33,1,0,Kelley,22,27,33,70,83,14,1,29,1,0,0,21047,FALSE,22,16,58,0,70,0,HB,409,23,2,30,33,2020,52,34,1,554042695,11,43,52,59,51,4,78,0,57,89,82,76,0,77,83,75,40,81,0,35,10,15,20,0,27,10,13,1012793384,82,68,212,0,0,0,32,,LAC,,,,,,
27,80,67,TRUE,70,91,86,26,30,0,26,5,12,7,1993,Alabama,0,50,15350000,500000,29000000,29000000,25,31010000,5,5,29,1,19,4,0,0,0,0,0,19,18,2,1,17,18,1,0,0,0,1,59,0,Ryan,13,FALSE,2,0,76,1,0,34,West Chester,38,85,90,0,86,97,20,77,78,20,20,9,83,1,500,Kelly,12,84,88,86,84,6,1,19,0,0,0,17679,FALSE,8,31,86,0,86,0,C,8094,12,0,81,85,2015,15,83,5,554042701,11,5,5,13,8,2,95,1,15,71,52,16,0,24,87,86,32,90,0,21,6,6,6,0,24,6,12,1012793386,29,86,309,11589,0,4,14,,IND,,,,,,
24,87,78,TRUE,85,47,18,63,19,0,46,8,12,55,1996,San Diego State,0,50,0,0,0,0,63,0,0,0,63,38,42,3,0,0,0,0,0,0,224,64,64,224,225,1,0,750000,1,0,82,0,Kameron,41,TRUE,2,0,74,1,0,42,Murphy,60,50,83,0,59,97,74,80,29,13,16,45,18,1,0,Kelly,68,34,33,59,79,6,2,47,1,0,0,13126,FALSE,72,74,10,0,59,0,FS,8960,35,0,34,33,2017,27,21,6,554042700,11,12,19,29,20,20,99,1,62,85,75,67,0,33,91,57,60,86,0,26,6,6,6,0,27,6,17,0,42,0,204,2073,0,2,72,,Free Agent,,,,,,
23,90,83,TRUE,83,64,45,76,4,0,30,10,30,79,1996,Tennessee,0,50,0,0,0,0,82,0,0,0,66,43,65,4,0,0,0,0,0,3,2,7,6,161,162,3,0,1200000,1,0,82,1,John,10,TRUE,2,0,70,1,0,21,Detroit,33,37,88,0,65,97,83,84,49,14,20,45,36,1,0,Kelly,10,29,36,65,83,19,1,18,1,0,0,13226,FALSE,14,32,41,0,65,0,HB,8959,10,2,29,35,2017,59,34,2,554042699,11,55,60,63,59,5,77,1,62,85,75,75,0,82,84,75,33,82,0,30,25,30,35,0,35,25,23,0,83,0,205,4360,0,2,17,,Free Agent,,,,,,
26,85,75,TRUE,71,50,23,70,26,0,26,3,67,49,1994,Ole Miss,0,50,0,0,0,0,61,0,0,0,29,1,24,4,0,0,0,0,0,36,35,8,7,226,227,3,0,830000,1,0,72,0,Chad,12,TRUE,2,0,74,0,0,31,Buffalo,28,31,86,0,54,97,54,69,6,20,21,11,21,1,0,Kelly,12,18,14,54,81,75,1,21,1,0,0,12679,FALSE,12,32,18,0,54,0,QB,9219,10,2,11,10,2016,19,25,11,554042697,11,15,17,27,20,6,95,3,22,80,67,37,0,41,74,65,31,77,1,70,64,70,76,0,83,72,67,0,45,0,216,1109,0,3,18,,Free Agent,,,,,,
25,76,60,TRUE,47,60,38,17,23,0,27,8,12,8,1995,Florida State,0,50,610000,610000,0,0,28,1390000,2,2,35,1,10,4,0,0,0,0,0,1,224,64,64,224,225,10,0,0,0,0,46,0,Derrick,10,FALSE,2,0,77,1,0,8,Havana,40,80,87,0,58,97,22,70,68,22,24,10,73,1,0,Kelly,12,60,63,58,81,6,1,13,1,0,0,21399,FALSE,10,24,62,0,58,0,LG,0,10,0,61,65,2020,19,64,13,554044226,11,10,14,25,16,2,99,1,12,58,30,11,0,27,85,85,34,86,0,25,6,6,6,0,23,6,14,1012793405,33,58,320,0,0,0,15,,NO,,,,,,
30,75,58,TRUE,62,88,82,10,16,0,20,1,12,6,1990,Purdue,0,50,3580000,500000,6240000,6240000,40,11000000,3,3,48,13,15,4,0,0,0,0,0,19,18,6,5,145,146,10,0,0,0,0,47,0,Dennis,10,FALSE,2,0,80,0,0,12,Chicago,25,80,92,0,72,97,10,68,71,25,25,10,81,1,0,Kelly,12,76,70,72,82,6,1,15,1,0,0,11630,FALSE,10,27,73,0,72,0,RT,5921,10,0,77,71,2011,15,74,15,554042698,11,5,5,29,13,6,99,1,15,58,30,10,0,30,85,86,33,83,0,30,6,6,6,0,30,6,7,1012793409,20,72,321,4911,0,8,15,,TEN,,,,,,
25,91,85,TRUE,82,58,35,63,26,0,47,2,15,55,1995,San Jose State,0,50,0,0,0,0,60,0,0,0,57,28,54,3,0,0,0,0,0,5,4,8,7,195,196,7,0,980000,1,0,81,0,Jermaine,37,TRUE,2,0,73,1,0,4,Los Angeles,60,50,87,0,63,97,74,82,48,17,18,56,15,1,0,Kelly Jr,67,35,35,63,86,6,1,59,1,0,0,13474,FALSE,70,74,35,0,63,0,CB,9830,28,0,35,35,2016,22,35,3,554042696,11,11,16,20,16,11,97,1,60,88,80,69,0,29,92,63,53,78,0,26,6,6,6,0,20,6,11,0,28,0,204,2770,0,3,63,,Free Agent,,,,,,
25,89,82,TRUE,84,65,46,73,14,0,34,8,22,71,1995,Hawaii,0,50,0,0,0,0,67,0,0,0,79,65,77,4,0,0,0,0,0,1,224,64,64,224,225,1,0,1100000,1,0,79,0,Marcus,10,TRUE,2,0,76,0,1,43,Layton,24,54,83,0,62,97,77,85,19,19,15,45,34,1,0,Kemp,15,27,30,62,86,6,1,25,1,0,0,13023,FALSE,25,38,47,1,62,0,WR,9220,10,0,22,28,2020,62,46,11,554044153,11,64,65,65,65,5,85,1,76,88,80,72,0,48,80,63,36,77,0,25,6,10,15,0,23,10,19,0,39,0,210,1039,1,3,20,,Free Agent,,,,,,
29,87,78,TRUE,84,68,51,40,28,0,76,9,12,26,1990,California,0,50,830000,830000,0,0,55,830000,1,1,68,47,25,3,1,0,1,0,0,15,14,3,2,45,46,8,0,0,0,0,75,0,Mychal,54,FALSE,2,0,72,1,0,4,Fresno,78,75,85,0,75,97,49,90,48,22,14,10,15,2,1000,Kendricks,60,45,45,75,83,6,0,70,1,0,0,11433,FALSE,52,85,45,0,75,1,LOLB,5297,63,0,45,45,2011,25,45,5,554042703,0,5,5,15,8,11,75,1,30,87,78,46,1,38,86,76,79,75,0,25,6,6,6,0,24,6,12,1012793404,48,75,240,3945,0,8,68,,WAS,,,,,,
28,90,83,TRUE,82,96,94,49,29,0,82,2,12,27,1992,UCLA,0,50,10030000,7500000,8120000,13250000,60,38360000,4,6,72,53,48,3,0,0,1,0,0,14,13,3,2,44,45,1,0,0,0,2,81,0,Eric,60,FALSE,2,0,72,1,0,4,Fresno,85,82,83,0,89,97,44,88,54,14,19,10,22,0,1000,Kendricks,74,45,45,91,84,6,1,94,2,0,0,2559,FALSE,59,89,45,0,91,0,MLB,7200,50,0,45,45,2014,25,45,5,554042702,11,5,5,15,8,11,85,1,62,84,73,35,0,35,92,76,89,74,0,25,6,6,6,0,24,6,10,1012793410,43,89,232,694,0,5,85,Lurker,MIN,Mid Zone KO,,,,,
29,88,80,TRUE,76,76,63,15,24,0,72,6,12,10,1991,USC,0,50,2500000,500000,4500000,4500000,55,14250000,3,3,61,35,33,3,1,0,1,0,0,35,34,6,5,161,162,1,0,0,0,0,71,0,Devon,64,FALSE,2,0,75,1,0,2,Phoenix,77,87,86,0,71,97,32,75,42,24,27,10,27,0,0,Kennard,51,45,45,75,81,6,0,79,2,0,0,2060,FALSE,50,83,45,0,75,0,ROLB,6479,75,0,45,45,2013,25,45,5,554042704,11,5,5,15,8,13,99,1,35,82,70,33,1,30,85,75,85,84,0,18,6,6,6,0,15,6,18,1012793351,45,71,256,16841,0,6,63,,ARI,,,,,,
24,90,83,TRUE,91,58,35,79,29,0,37,7,22,72,1996,N/A,0,50,0,0,0,0,69,0,0,0,81,68,75,4,0,0,0,0,0,0,224,64,64,224,225,1,0,1240000,1,0,88,0,Tom,11,TRUE,2,0,70,1,0,31,Farmingdale,24,42,87,0,64,97,78,86,85,18,22,45,22,1,0,Kennedy,15,19,21,64,88,13,1,20,1,0,0,20867,FALSE,16,39,36,1,64,0,WR,410,11,2,23,28,2017,64,48,6,554042705,11,69,66,67,67,2,96,1,76,87,78,73,0,52,80,64,33,81,0,31,14,18,26,0,35,23,23,0,40,0,194,2138,1,2,20,,Free Agent,,,,,,
29,81,68,TRUE,64,62,42,15,13,0,10,8,12,5,1991,Toledo,0,50,0,0,0,0,44,0,0,0,45,8,15,4,0,0,0,0,0,0,224,64,64,224,225,16,0,750000,1,0,51,0,Zac,10,TRUE,2,0,77,1,0,34,Delaware,47,75,89,0,53,97,10,65,69,22,22,10,50,1,0,Kerin,12,59,61,53,79,6,1,10,1,0,0,2830,FALSE,10,15,60,0,53,0,RG,7521,10,0,61,63,2013,12,61,5,554042706,11,5,5,10,7,4,99,1,12,60,33,10,0,10,82,83,39,80,0,24,6,6,6,0,26,6,10,0,25,0,305,6843,0,6,12,,Free Agent,,,,,,
34,72,53,TRUE,72,73,58,10,17,0,10,2,15,5,1986,Toledo,0,50,3200000,2650000,1650000,4100000,45,9050000,3,4,45,8,10,4,0,0,0,0,0,0,224,64,64,224,225,7,0,0,0,1,56,0,Brett,10,FALSE,2,0,74,0,0,31,Grand Island,12,15,87,0,85,97,10,40,6,95,92,10,15,1,3600,Kern,10,15,15,85,92,15,1,15,1,0,0,28614,FALSE,10,25,20,0,85,0,P,1780,10,0,15,15,2007,12,20,5,554042707,11,10,10,10,10,3,99,1,12,65,42,10,0,10,75,45,20,50,0,45,15,15,38,0,47,18,18,1012793409,10,85,214,18193,0,12,25,,TEN,,,,,,
30,81,68,TRUE,57,77,65,25,29,0,76,8,12,10,1990,Delaware,0,50,760000,760000,0,0,44,760000,1,1,32,1,16,4,0,1,1,0,0,0,224,64,64,224,225,1,0,0,0,0,55,0,Zach,79,FALSE,2,0,74,1,0,19,Gaithersburg,76,85,82,0,68,97,11,71,92,10,11,10,15,0,0,Kerr,20,45,45,75,80,6,1,79,1,0,0,2286,FALSE,10,81,45,0,75,0,DT,6480,61,0,45,45,2013,12,45,5,554042708,0,2,3,10,5,14,90,1,15,69,48,15,0,40,64,87,83,76,0,9,6,6,6,0,10,6,15,1012793344,35,68,334,7089,0,6,25,,SAN,,,,,,
32,85,75,TRUE,78,80,69,10,16,1,71,8,12,10,1988,Purdue,0,50,11750000,11750000,0,16000000,45,48540000,1,6,62,37,15,3,1,0,0,0,0,17,16,2,1,15,16,9,0,0,0,1,65,0,Ryan,69,FALSE,2,0,76,1,0,13,Muncie,87,88,98,0,74,97,10,75,91,30,35,10,28,0,5000,Kerrigan,45,45,45,76,81,6,0,76,2,0,0,10695,FALSE,20,82,45,0,76,0,LE,4410,77,0,45,45,2010,15,45,13,554042709,0,5,5,15,8,13,95,1,15,78,63,10,1,10,88,84,82,85,0,28,6,6,6,0,37,6,13,1012793404,25,74,265,1280,0,9,55,,WAS,,,,,,
24,84,73,TRUE,79,74,60,21,3,0,68,5,12,13,1996,LSU,0,50,760000,760000,0,0,32,760000,1,1,35,1,19,3,0,1,1,0,0,24,23,4,3,86,87,4,0,0,0,0,65,0,Arden,76,FALSE,2,0,77,1,0,9,Atlanta,82,78,87,0,67,97,36,76,94,12,17,10,14,0,0,Key,30,45,45,71,80,6,1,71,1,0,0,13120,FALSE,21,79,45,0,71,0,RE,8961,67,0,45,45,2017,12,45,13,554042710,0,4,8,10,7,20,99,1,16,78,63,29,0,31,76,77,74,79,0,10,6,6,6,0,10,6,14,1012793344,28,67,240,4491,0,2,42,,SAN,,,,,,
22,89,82,TRUE,83,59,37,64,9,0,52,11,15,52,1997,Tulane,0,50,630000,610000,80000,80000,60,3300000,4,4,64,40,52,3,0,0,0,0,0,24,23,8,7,214,215,1,0,0,0,0,82,0,BoPete,41,FALSE,2,0,73,1,0,23,Laurel,56,52,86,0,62,97,72,87,29,17,18,30,15,2,0,Keyes,65,34,33,62,86,6,1,57,1,0,0,21350,FALSE,71,72,33,0,62,0,CB,412,35,0,34,33,2020,27,34,13,554042711,11,11,16,26,18,11,97,1,61,87,78,67,0,29,90,64,52,83,0,26,6,6,6,0,27,6,13,1012793385,28,62,202,787,0,0,63,,KC,,,,,,
25,91,85,TRUE,89,58,35,74,19,0,35,3,22,73,1995,Texas Southern,0,50,760000,760000,0,0,69,760000,1,1,79,65,74,4,0,0,0,0,0,0,224,64,64,224,225,17,0,0,0,0,81,0,Darvin,35,FALSE,2,0,72,0,0,42,Missouri City,15,41,87,0,59,97,79,93,13,14,19,81,23,1,0,Kidsy,25,25,23,63,87,10,1,17,1,0,0,13909,FALSE,15,29,33,1,63,0,WR,9832,25,0,12,17,2017,61,40,8,554042712,0,65,70,68,68,5,79,1,75,90,83,74,0,36,75,43,35,78,0,35,10,15,15,0,27,11,21,1012793406,34,59,180,521,1,2,35,,SEA,,,,,,
28,76,60,TRUE,68,51,25,28,14,0,68,12,12,10,1991,Maryland,0,50,0,0,0,0,44,0,0,0,32,1,15,4,1,0,0,0,0,28,27,7,6,186,187,1,0,750000,1,0,58,0,Darius,46,TRUE,2,0,75,0,0,32,Charlotte,74,78,88,0,62,97,20,71,67,25,25,10,28,0,0,Kilgo,20,45,45,62,82,6,1,52,1,0,0,2624,FALSE,10,75,45,0,62,0,DT,7202,63,0,45,45,2014,24,45,5,554044075,11,2,3,11,5,11,99,1,15,65,42,21,0,25,67,91,74,78,0,21,6,6,6,0,19,6,10,0,41,0,319,2909,0,5,25,,Free Agent,,,,,,
32,78,63,TRUE,61,82,72,10,18,0,22,12,12,9,1987,Appalachian State,0,50,0,0,0,0,40,0,0,0,17,1,10,4,0,0,0,0,0,33,32,6,5,159,160,1,0,1800000,1,0,54,0,Daniel,10,TRUE,2,0,75,1,0,41,Kingsport,35,80,87,0,67,97,10,79,67,17,19,10,77,1,10,Kilgore,6,68,73,67,84,6,1,23,1,0,0,10679,FALSE,10,29,72,0,67,0,C,4411,10,0,72,68,2010,12,69,5,554042713,11,5,5,10,7,4,85,1,12,59,32,10,0,10,75,88,22,96,0,25,6,6,6,0,33,6,14,0,10,0,291,6259,0,9,10,,Free Agent,,,,,,
27,88,80,TRUE,85,70,54,53,10,1,60,5,18,48,1993,Southern Utah,0,50,760000,760000,0,0,76,760000,1,1,69,48,44,3,0,0,0,0,0,14,13,5,4,108,109,9,0,0,0,0,78,0,Miles,46,FALSE,2,0,74,1,0,27,Henderson,89,64,88,0,64,97,69,86,36,18,21,42,19,1,0,Killebrew,63,33,34,65,85,6,1,69,1,0,0,17756,FALSE,67,72,25,0,65,0,MLB,8096,51,0,33,33,2015,23,19,11,554042714,0,10,10,20,13,13,99,1,63,87,78,57,0,48,83,76,75,87,0,27,6,6,6,0,27,6,12,1012793407,53,64,222,3360,0,4,66,,PIT,,,,,,
25,91,85,FALSE,86,52,26,56,9,0,48,8,11,58,1995,UCF,0,50,680000,0,0,0,59,680000,1,1,62,37,38,3,0,0,0,0,0,0,224,64,64,224,225,6,0,0,0,0,87,0,D.J.,43,FALSE,2,0,70,1,0,8,Jacksonville,51,49,87,0,58,66,68,89,34,17,18,50,20,1,0,Killings,56,34,33,59,88,6,1,56,1,0,0,13916,FALSE,73,71,33,0,59,0,CB,9833,38,0,34,33,2016,21,34,3,554042715,0,10,14,24,16,12,99,1,60,90,83,60,0,33,90,64,52,78,0,26,6,6,6,0,22,6,13,1012793401,33,58,195,2383,0,3,60,,LAS,,,,,,
23,71,52,TRUE,49,84,75,18,31,0,37,7,12,12,1997,Georgia,0,50,810000,610000,790000,790000,22,3300000,4,4,27,1,20,4,0,0,0,0,0,6,5,5,4,100,101,1,0,0,0,0,42,0,Solomon,22,FALSE,2,0,75,1,0,8,Jacksonville,40,86,85,0,65,97,25,65,66,25,25,10,79,1,0,Kindley,12,65,70,70,84,6,1,25,1,0,0,20977,FALSE,10,31,68,0,70,0,RG,414,31,0,68,73,2020,12,70,5,554042716,11,5,7,17,10,2,92,1,17,56,27,15,0,28,80,88,37,93,0,30,6,6,6,0,24,6,10,1012793388,36,65,337,0,0,0,12,,MIA,,,,,,
26,88,80,TRUE,82,62,42,58,15,1,64,12,17,47,1993,TCU,0,50,0,0,0,0,71,0,0,0,71,52,48,2,0,0,0,0,0,32,31,5,4,126,127,12,0,1050000,1,0,78,0,Derrick,30,TRUE,2,0,70,1,0,42,San Antonio,85,59,88,0,67,97,67,86,38,22,17,30,14,1,0,Kindred,60,35,35,67,84,6,1,63,1,0,0,17831,FALSE,69,80,12,0,67,0,SS,8097,26,0,35,35,2015,34,16,13,554042717,11,11,15,25,17,12,78,1,61,86,77,62,0,54,88,75,74,88,0,30,6,6,6,0,18,6,10,0,48,0,210,2130,0,4,64,,Free Agent,,,,,,
28,88,80,TRUE,81,67,49,49,29,0,57,8,10,35,1992,San Jose State,0,50,0,0,0,0,65,0,0,0,52,20,45,2,0,0,0,0,0,33,32,8,7,223,224,7,0,1060000,1,0,78,0,Akeem,45,TRUE,2,0,73,0,0,4,Nipomo,65,47,90,0,64,97,54,87,46,25,25,45,13,1,0,King,64,35,35,64,87,15,0,64,1,0,0,2687,FALSE,75,71,35,0,64,0,CB,7731,54,0,35,35,2014,12,35,1,554044076,11,15,20,29,21,12,97,1,60,90,83,50,0,40,87,70,52,72,0,25,10,10,15,0,25,15,13,0,45,0,215,3954,0,5,61,,Free Agent,,,,,,
25,93,88,TRUE,93,70,54,68,5,0,59,5,10,49,1995,Washington,0,50,760000,760000,0,0,65,760000,1,1,69,48,69,4,0,0,0,0,0,2,1,3,2,32,33,1,0,0,0,0,94,0,Kevin,31,FALSE,2,0,75,1,0,4,Oakland,48,55,86,0,74,97,74,93,20,22,20,44,15,1,0,King,74,24,25,74,91,6,2,68,1,0,0,12603,FALSE,75,77,30,0,74,0,CB,8621,23,0,27,32,2016,40,32,11,554042720,0,20,27,37,28,12,95,1,76,90,83,62,0,41,90,69,54,79,0,34,6,10,15,0,35,10,10,1012793398,34,74,200,1015,0,3,72,,GB,,,,,,
27,90,83,TRUE,79,63,43,60,8,0,52,6,10,36,1993,Auburn,0,50,1710000,1450000,530000,1000000,53,4060000,2,3,58,30,52,2,0,1,1,0,0,0,224,64,64,224,225,5,0,0,0,0,74,0,Brandon,53,FALSE,2,0,74,0,0,0,Alabaster,63,60,88,0,50,97,63,88,36,20,20,36,10,1,750,King,58,35,35,60,80,6,1,61,1,0,0,2858,FALSE,76,72,35,0,60,0,ROLB,7732,45,0,35,35,2014,30,35,3,554042719,11,13,18,28,20,11,95,1,59,88,80,58,0,31,82,70,65,69,0,35,6,6,6,0,35,6,11,1012793400,29,50,220,3841,0,5,62,,NE,,,,,,
25,90,83,TRUE,94,88,82,77,14,0,63,12,10,60,1994,Iowa,0,50,6270000,3330000,8820000,8820000,74,13290000,3,3,76,60,75,2,0,0,0,0,0,8,7,6,5,134,135,2,0,0,0,1,93,0,Desmond,39,FALSE,2,0,70,1,0,21,Detroit,68,55,94,0,82,97,83,83,27,21,29,85,13,1,400,King II,82,35,35,85,88,6,2,92,1,0,0,12570,FALSE,75,83,35,0,85,0,CB,8620,31,0,35,35,2016,18,35,1,554042718,11,10,12,22,15,12,99,1,76,88,80,67,0,44,85,72,62,81,0,21,6,6,6,0,21,6,12,1012793408,28,82,200,6185,0,3,88,,HOU,,,,,,
22,84,73,TRUE,76,78,66,24,3,0,75,10,12,16,1997,South Carolina,0,50,2820000,500000,13490000,13490000,34,2000000,4,4,31,1,16,4,1,0,1,0,0,15,14,2,1,13,14,14,0,0,0,1,66,0,Javon,74,FALSE,2,0,77,1,0,39,Charleston,80,83,90,0,77,97,29,76,99,12,19,10,33,0,0,Kinlaw,17,45,45,77,85,6,1,75,1,0,0,21133,FALSE,16,83,45,0,77,0,DT,415,78,2,45,45,2020,17,45,13,554042721,11,3,7,15,8,11,94,1,17,72,53,24,0,31,80,91,82,86,0,14,6,6,6,0,24,6,17,1012793344,32,77,319,986,0,0,25,,SAN,,,,,,
22,87,78,TRUE,79,52,26,78,29,0,30,8,21,69,1998,N/A,0,50,0,0,0,0,73,0,0,0,81,68,77,4,0,0,0,0,0,0,224,64,64,224,225,11,0,1100000,1,0,80,0,Mason,10,TRUE,2,1,71,1,1,9,Demorest,28,37,87,0,62,97,77,87,13,15,17,78,21,1,0,Kinsey,20,10,10,62,84,6,1,23,1,0,0,21059,FALSE,22,33,26,0,62,0,WR,0,10,2,15,18,2020,63,38,6,554044077,11,72,71,72,72,0,96,1,80,85,75,70,0,41,83,60,31,79,0,32,6,10,15,0,26,10,17,0,31,0,198,0,1,0,28,,Free Agent,,,,,,
23,93,88,TRUE,90,81,71,84,18,0,23,11,23,72,1996,Texas A&M,0,50,1610000,1020000,1180000,2360000,72,3530000,2,4,88,80,82,4,0,0,0,0,0,16,15,3,2,46,47,7,0,0,0,1,86,1,Christian,10,FALSE,2,1,71,1,0,2,Scottsdale,24,43,91,0,79,97,89,85,13,14,18,84,22,1,0,Kirk,15,26,30,79,90,10,1,20,1,0,0,13186,FALSE,17,33,34,1,79,0,WR,8963,10,0,31,35,2017,68,47,8,554042722,11,81,80,82,81,6,88,1,82,92,87,80,0,74,87,65,30,91,0,40,15,20,25,0,37,20,20,1012793351,46,79,200,4288,1,2,19,,ARI,,,,,,
30,91,85,TRUE,84,75,62,69,26,0,52,10,15,55,1989,Alabama,0,50,750000,750000,0,0,58,750000,1,1,72,53,50,2,0,0,0,0,0,18,17,2,1,16,17,1,0,0,0,0,81,0,Dre,48,FALSE,2,0,74,1,0,0,Gadsden,73,54,84,0,75,97,70,84,20,12,14,35,12,1,250,Kirkpatrick,76,35,35,75,87,6,1,77,1,0,0,11435,FALSE,82,67,35,0,75,0,CB,5300,61,0,35,35,2011,20,35,3,554042723,0,10,11,21,14,11,96,1,64,89,82,72,0,47,95,64,53,76,0,15,6,6,6,0,14,6,12,1012793351,50,75,196,21128,0,8,74,,ARI,,,,,,
28,88,80,TRUE,80,84,75,35,31,0,73,8,12,15,1992,Iowa,0,50,1230000,700000,1060000,1060000,57,1600000,2,2,71,52,61,3,0,0,0,0,0,8,7,4,3,70,71,7,0,0,0,0,72,0,Christian,48,FALSE,2,0,74,1,0,24,St. Louis,76,79,92,0,67,97,28,86,93,20,20,10,19,2,450,Kirksey,50,45,45,72,80,6,1,86,1,0,0,2020,FALSE,61,83,45,0,72,0,MLB,6481,55,0,45,45,2013,20,45,5,554042724,11,5,5,10,7,11,99,1,42,85,75,30,1,37,88,68,81,69,0,30,6,6,6,0,30,6,13,1012793408,50,67,235,10711,0,6,61,,HOU,,,,,,
25,87,78,TRUE,85,62,42,73,26,0,50,12,22,72,1994,Temple,0,50,800000,750000,50000,50000,73,750000,1,1,81,68,78,4,0,0,0,0,0,25,24,7,6,183,184,1,0,0,0,0,74,0,Keith,32,FALSE,2,1,75,1,1,29,Neptune,44,48,87,0,63,97,75,84,19,11,11,62,23,1,0,Kirkwood,42,22,24,66,85,6,1,39,1,0,0,13910,FALSE,36,50,37,1,66,0,WR,9834,37,0,26,31,2017,68,46,3,554042725,0,72,69,72,71,3,75,1,81,91,85,68,0,47,81,62,53,82,0,27,6,10,15,0,22,10,16,1012793399,44,63,210,1557,1,2,47,,CAR,,,,,,
25,88,80,TRUE,81,65,46,23,25,0,77,1,12,30,1995,Virginia,0,50,730000,660000,140000,280000,50,2460000,2,4,50,17,19,3,0,0,1,0,0,11,10,6,5,137,138,1,0,0,0,0,75,0,Micah,68,FALSE,2,0,72,1,0,19,Baltimore,83,76,91,0,68,97,34,85,59,16,17,10,24,2,0,Kiser,60,45,45,68,83,6,1,62,1,0,0,13207,FALSE,40,77,45,0,68,0,MLB,8964,62,0,45,45,2017,12,45,3,554042726,11,5,5,15,8,20,85,1,24,84,73,30,0,30,85,76,85,88,0,25,6,6,6,0,25,6,16,1012793402,37,68,244,2292,0,2,65,,LAR,,,,,,
26,89,82,TRUE,84,97,95,90,9,0,31,10,18,81,1993,Iowa,1,50,5810000,500000,22910000,22910000,79,54300000,6,6,89,82,86,4,0,0,0,0,0,3,2,6,5,129,130,10,0,0,0,3,74,1,George,18,FALSE,2,0,76,1,0,48,Madison,38,78,86,0,97,97,80,91,85,22,19,31,65,1,1500,Kittle,15,58,62,97,84,10,1,35,0,0,0,12836,FALSE,20,36,62,1,97,0,TE,8622,20,0,71,76,2016,88,77,3,554042727,11,76,83,85,81,3,95,1,90,88,80,64,0,85,92,82,34,98,0,25,10,15,20,0,30,10,14,1012793344,84,97,250,600,1,3,24,YAC 'Em Up,SAN,Short In Elite,Route Apprentice,,,,
